User_ID,Session_ID,Activities,Timestamp,Devices,Region,Channel,Product_Category,Payment_Method,Revenue,Bounce_Flag
USR06996,SES06996,Visit,2026-06-06 02:17:28,Desktop,West,Friends,Sport,Credit Card,0.0,Yes
USR06997,SES06997,Visit,2026-06-13 03:50:34,Mobile,East,Social Media,Electronics,Online,0.0,Yes
USR06998,SES06998,Visit,2026-06-16 22:09:13,Desktop,East,Email,Fashion,Card,0.0,Yes
USR06999,SES06999,Visit,2026-05-31 14:17:01,Tablet,West,Social Media,Electronics,Online,0.0,No
USR06999,SES06999,Product View,2026-05-31 14:23:01,Desktop,Norht,Email,Electronics,Online,0.0,No
USR06999,SES06999,Add To Cart,2026-05-31 14:25:01,Tablet,East,Social Media,Sport,Credit Card,0.0,No
USR06999,SES06999,Purchase,2026-05-31 14:28:01,Tablet,East,Email,Sport,Credit Card,1227.38,No
USR07000,SES07000,Visit,2026-06-21 12:32:24,Mobile,East,Social Media,Sport,Online,0.0,No
USR07000,SES07000,Product View,2026-06-21 12:36:24,Tablet,West,Friends,Home,Card,0.0,No
USR07000,SES07000,Add To Cart,2026-06-21 12:38:24,Mobile,South,Google Ads,Home,Online,0.0,No
USR07000,SES07000,Purchase,2026-06-21 12:43:24,Desktop,South,Email,Fashion,Card,269.3,No
USR07001,SES07001,Visit,2026-06-03 11:34:14,Mobile,Norht,Organic,Electronics,Credit Card,0.0,Yes
USR07001,SES07001,Product View,2026-06-03 11:36:14,Tablet,South,Email,Sport,Card,0.0,Yes
USR07002,SES07002,Visit,2026-05-27 06:48:58,Desktop,East,Social Media,Sport,Online,0.0,Yes
USR07002,SES07002,Product View,2026-05-27 06:55:58,Mobile,West,Email,Sport,Online,0.0,Yes
USR07003,SES07003,Visit,2026-06-20 11:29:50,Tablet,West,Google Ads,Fashion,Credit Card,0.0,Yes
USR07004,SES07004,Visit,2026-06-04 14:26:20,Tablet,South,Email,Fashion,Credit Card,0.0,Yes
USR07004,SES07004,Product View,2026-06-04 14:33:20,Mobile,Norht,Email,Fashion,Credit Card,0.0,Yes
USR07005,SES07005,Visit,2026-06-06 21:28:11,Desktop,South,Social Media,Home,Online,0.0,No
USR07005,SES07005,Product View,2026-06-06 21:33:11,Tablet,East,Friends,Fashion,Card,0.0,No
USR07005,SES07005,Add To Cart,2026-06-06 21:39:11,Mobile,East,Organic,Electronics,Card,0.0,No
USR07005,SES07005,Purchase,2026-06-06 21:45:11,Mobile,Norht,Email,Electronics,Online,1769.73,No
USR07006,SES07006,Visit,2026-06-16 00:04:25,Desktop,West,Google Ads,Beauty,Online,0.0,No
USR07006,SES07006,Product View,2026-06-16 00:09:25,Tablet,Norht,Google Ads,Beauty,Card,0.0,No
USR07006,SES07006,Add To Cart,2026-06-16 00:12:25,Tablet,West,Google Ads,Beauty,Credit Card,0.0,No
USR07006,SES07006,Purchase,2026-06-16 00:18:25,Desktop,South,Organic,Electronics,Online,484.79,No
USR07007,SES07007,Visit,2026-06-20 03:21:15,Tablet,West,Friends,Sport,Credit Card,0.0,Yes
USR07007,SES07007,Product View,2026-06-20 03:24:15,Mobile,South,Friends,Electronics,Card,0.0,Yes
USR07008,SES07008,Visit,2026-06-20 17:15:04,Tablet,East,Social Media,Fashion,Card,0.0,No
USR07008,SES07008,Product View,2026-06-20 17:20:04,Desktop,Norht,Organic,Fashion,Credit Card,0.0,No
USR07008,SES07008,Add To Cart,2026-06-20 17:27:04,Mobile,West,Google Ads,Sport,Online,0.0,No
USR07008,SES07008,Purchase,2026-06-20 17:32:04,Mobile,Norht,Email,Sport,Card,1404.44,No
USR07009,SES07009,Visit,2026-06-19 22:40:46,Tablet,West,Email,Electronics,Card,0.0,Yes
USR07009,SES07009,Product View,2026-06-19 22:44:46,Mobile,West,Organic,Beauty,Card,0.0,Yes
USR07010,SES07010,Visit,2026-06-18 13:10:23,Mobile,South,Google Ads,Home,Credit Card,0.0,Yes
USR07011,SES07011,Visit,2026-06-09 12:26:02,Tablet,Norht,Friends,Home,Online,0.0,Yes
USR07011,SES07011,Product View,2026-06-09 12:33:02,Desktop,East,Email,Beauty,Card,0.0,Yes
USR07011,SES07011,Add To Cart,2026-06-09 12:38:02,Desktop,West,Friends,Fashion,Credit Card,0.0,Yes
USR07012,SES07012,Visit,2026-06-21 11:32:09,Desktop,Norht,Organic,Beauty,Online,0.0,Yes
USR07013,SES07013,Visit,2026-06-08 17:56:57,Tablet,East,Organic,Fashion,Online,0.0,Yes
USR07013,SES07013,Product View,2026-06-08 18:00:57,Tablet,South,Social Media,Home,Card,0.0,Yes
USR07014,SES07014,Visit,2026-06-05 17:45:40,Desktop,South,Friends,Electronics,Online,0.0,No
USR07014,SES07014,Product View,2026-06-05 17:48:40,Tablet,West,Organic,Sport,Credit Card,0.0,No
USR07014,SES07014,Add To Cart,2026-06-05 17:54:40,Desktop,South,Social Media,Sport,Card,0.0,No
USR07014,SES07014,Purchase,2026-06-05 17:56:40,Tablet,East,Friends,Fashion,Credit Card,1493.93,No
USR07015,SES07015,Visit,2026-05-29 11:57:31,Mobile,South,Google Ads,Home,Credit Card,0.0,Yes
USR07015,SES07015,Product View,2026-05-29 11:59:31,Tablet,East,Google Ads,Sport,Credit Card,0.0,Yes
USR07016,SES07016,Visit,2026-05-30 17:56:01,Tablet,South,Google Ads,Beauty,Credit Card,0.0,Yes
USR07016,SES07016,Product View,2026-05-30 17:58:01,Desktop,South,Social Media,Electronics,Online,0.0,Yes
USR07017,SES07017,Visit,2026-06-09 08:54:52,Tablet,East,Email,Electronics,Credit Card,0.0,Yes
USR07017,SES07017,Product View,2026-06-09 08:57:52,Mobile,South,Social Media,Fashion,Credit Card,0.0,Yes
USR07017,SES07017,Add To Cart,2026-06-09 09:00:52,Mobile,South,Friends,Fashion,Credit Card,0.0,Yes
USR07018,SES07018,Visit,2026-06-18 00:05:45,Mobile,Norht,Google Ads,Electronics,Card,0.0,Yes
USR07018,SES07018,Product View,2026-06-18 00:12:45,Desktop,West,Organic,Fashion,Credit Card,0.0,Yes
USR07019,SES07019,Visit,2026-06-08 23:03:26,Desktop,West,Google Ads,Home,Online,0.0,Yes
USR07020,SES07020,Visit,2026-05-31 01:04:07,Tablet,South,Email,Electronics,Online,0.0,Yes
USR07021,SES07021,Visit,2026-06-06 05:58:56,Mobile,Norht,Social Media,Sport,Credit Card,0.0,No
USR07021,SES07021,Product View,2026-06-06 06:03:56,Desktop,East,Organic,Beauty,Card,0.0,No
USR07021,SES07021,Add To Cart,2026-06-06 06:07:56,Mobile,Norht,Friends,Electronics,Online,0.0,No
USR07021,SES07021,Purchase,2026-06-06 06:14:56,Mobile,Norht,Social Media,Sport,Credit Card,1984.5,No
USR07022,SES07022,Visit,2026-06-06 19:58:23,Tablet,East,Social Media,Fashion,Card,0.0,No
USR07022,SES07022,Product View,2026-06-06 20:01:23,Desktop,South,Social Media,Home,Credit Card,0.0,No
USR07022,SES07022,Add To Cart,2026-06-06 20:03:23,Desktop,East,Social Media,Electronics,Card,0.0,No
USR07022,SES07022,Purchase,2026-06-06 20:10:23,Desktop,Norht,Google Ads,Sport,Online,641.71,No
USR07023,SES07023,Visit,2026-05-25 23:27:39,Tablet,South,Email,Fashion,Card,0.0,No
USR07023,SES07023,Product View,2026-05-25 23:29:39,Desktop,West,Google Ads,Fashion,Card,0.0,No
USR07023,SES07023,Add To Cart,2026-05-25 23:34:39,Tablet,East,Social Media,Sport,Credit Card,0.0,No
USR07023,SES07023,Purchase,2026-05-25 23:37:39,Tablet,Norht,Social Media,Home,Card,1564.48,No
USR07024,SES07024,Visit,2026-05-28 23:20:15,Tablet,South,Google Ads,Beauty,Card,0.0,Yes
USR07024,SES07024,Product View,2026-05-28 23:25:15,Desktop,West,Email,Fashion,Online,0.0,Yes
USR07025,SES07025,Visit,2026-05-31 09:42:42,Tablet,Norht,Google Ads,Sport,Credit Card,0.0,Yes
USR07025,SES07025,Product View,2026-05-31 09:48:42,Tablet,South,Google Ads,Home,Credit Card,0.0,Yes
USR07025,SES07025,Add To Cart,2026-05-31 09:51:42,Desktop,Norht,Email,Fashion,Online,0.0,Yes
USR07026,SES07026,Visit,2026-06-19 07:38:07,Tablet,Norht,Google Ads,Electronics,Card,0.0,Yes
USR07026,SES07026,Product View,2026-06-19 07:40:07,Tablet,South,Email,Beauty,Card,0.0,Yes
USR07027,SES07027,Visit,2026-06-05 22:38:17,Tablet,West,Friends,Fashion,Card,0.0,Yes
USR07028,SES07028,Visit,2026-06-21 01:14:38,Mobile,East,Friends,Home,Card,0.0,Yes
USR07028,SES07028,Product View,2026-06-21 01:16:38,Mobile,West,Email,Fashion,Card,0.0,Yes
USR07029,SES07029,Visit,2026-06-02 12:35:43,Desktop,South,Organic,Sport,Online,0.0,No
USR07029,SES07029,Product View,2026-06-02 12:42:43,Tablet,South,Email,Fashion,Credit Card,0.0,No
USR07029,SES07029,Add To Cart,2026-06-02 12:46:43,Desktop,West,Organic,Beauty,Credit Card,0.0,No
USR07029,SES07029,Purchase,2026-06-02 12:49:43,Desktop,East,Email,Sport,Credit Card,865.23,No
USR07030,SES07030,Visit,2026-06-24 15:19:13,Mobile,South,Social Media,Sport,Card,0.0,Yes
USR07030,SES07030,Product View,2026-06-24 15:25:13,Desktop,Norht,Email,Fashion,Credit Card,0.0,Yes
USR07031,SES07031,Visit,2026-06-02 08:05:14,Desktop,Norht,Friends,Home,Card,0.0,Yes
USR07031,SES07031,Product View,2026-06-02 08:09:14,Tablet,Norht,Organic,Home,Online,0.0,Yes
USR07032,SES07032,Visit,2026-05-30 07:45:16,Desktop,East,Organic,Beauty,Card,0.0,Yes
USR07032,SES07032,Product View,2026-05-30 07:48:16,Desktop,East,Social Media,Sport,Online,0.0,Yes
USR07033,SES07033,Visit,2026-06-22 21:52:25,Desktop,South,Friends,Electronics,Online,0.0,Yes
USR07033,SES07033,Product View,2026-06-22 21:57:25,Desktop,East,Email,Fashion,Credit Card,0.0,Yes
USR07034,SES07034,Visit,2026-06-14 02:14:58,Tablet,West,Organic,Beauty,Online,0.0,Yes
USR07034,SES07034,Product View,2026-06-14 02:19:58,Mobile,West,Social Media,Beauty,Card,0.0,Yes
USR07035,SES07035,Visit,2026-06-08 21:34:49,Mobile,South,Friends,Beauty,Card,0.0,Yes
USR07036,SES07036,Visit,2026-06-11 11:01:44,Mobile,East,Friends,Home,Card,0.0,Yes
USR07036,SES07036,Product View,2026-06-11 11:04:44,Desktop,East,Social Media,Beauty,Card,0.0,Yes
USR07037,SES07037,Visit,2026-05-28 11:43:19,Desktop,West,Google Ads,Fashion,Credit Card,0.0,No
USR07037,SES07037,Product View,2026-05-28 11:49:19,Tablet,South,Social Media,Sport,Credit Card,0.0,No
USR07037,SES07037,Add To Cart,2026-05-28 11:51:19,Desktop,East,Friends,Home,Online,0.0,No
USR07037,SES07037,Purchase,2026-05-28 11:53:19,Desktop,Norht,Email,Beauty,Card,850.04,No
USR07038,SES07038,Visit,2026-05-26 10:04:37,Tablet,Norht,Social Media,Home,Credit Card,0.0,Yes
USR07039,SES07039,Visit,2026-06-23 01:33:28,Desktop,West,Email,Electronics,Online,0.0,Yes
USR07039,SES07039,Product View,2026-06-23 01:39:28,Mobile,East,Social Media,Fashion,Card,0.0,Yes
USR07039,SES07039,Add To Cart,2026-06-23 01:41:28,Tablet,East,Google Ads,Home,Card,0.0,Yes
USR07040,SES07040,Visit,2026-06-12 14:33:08,Mobile,East,Social Media,Beauty,Credit Card,0.0,Yes
USR07040,SES07040,Product View,2026-06-12 14:35:08,Mobile,West,Google Ads,Fashion,Card,0.0,Yes
USR07041,SES07041,Visit,2026-06-16 14:21:08,Desktop,West,Friends,Electronics,Online,0.0,No
USR07041,SES07041,Product View,2026-06-16 14:26:08,Desktop,Norht,Organic,Sport,Credit Card,0.0,No
USR07041,SES07041,Add To Cart,2026-06-16 14:30:08,Mobile,South,Organic,Beauty,Online,0.0,No
USR07041,SES07041,Purchase,2026-06-16 14:35:08,Desktop,West,Google Ads,Beauty,Card,1219.28,No
USR07042,SES07042,Visit,2026-06-17 07:17:48,Tablet,West,Google Ads,Beauty,Card,0.0,Yes
USR07042,SES07042,Product View,2026-06-17 07:22:48,Tablet,East,Google Ads,Beauty,Credit Card,0.0,Yes
USR07043,SES07043,Visit,2026-06-01 01:29:41,Mobile,South,Organic,Fashion,Online,0.0,Yes
USR07044,SES07044,Visit,2026-05-28 21:02:14,Desktop,South,Friends,Electronics,Online,0.0,Yes
USR07044,SES07044,Product View,2026-05-28 21:09:14,Desktop,West,Email,Beauty,Credit Card,0.0,Yes
USR07045,SES07045,Visit,2026-05-27 18:35:44,Tablet,East,Friends,Sport,Card,0.0,Yes
USR07046,SES07046,Visit,2026-06-14 15:19:50,Desktop,Norht,Email,Sport,Card,0.0,Yes
USR07046,SES07046,Product View,2026-06-14 15:21:50,Desktop,South,Organic,Fashion,Online,0.0,Yes
USR07047,SES07047,Visit,2026-05-26 22:15:33,Mobile,East,Email,Home,Credit Card,0.0,Yes
USR07047,SES07047,Product View,2026-05-26 22:20:33,Mobile,South,Google Ads,Beauty,Card,0.0,Yes
USR07048,SES07048,Visit,2026-06-10 16:15:09,Tablet,Norht,Google Ads,Sport,Card,0.0,Yes
USR07048,SES07048,Product View,2026-06-10 16:21:09,Tablet,East,Organic,Electronics,Online,0.0,Yes
USR07049,SES07049,Visit,2026-06-14 17:05:01,Mobile,East,Social Media,Beauty,Online,0.0,Yes
USR07049,SES07049,Product View,2026-06-14 17:08:01,Tablet,South,Email,Sport,Card,0.0,Yes
USR07050,SES07050,Visit,2026-06-02 18:36:54,Mobile,South,Social Media,Beauty,Online,0.0,Yes
USR07051,SES07051,Visit,2026-06-10 03:50:54,Desktop,South,Organic,Home,Online,0.0,Yes
USR07052,SES07052,Visit,2026-05-25 02:23:18,Mobile,West,Friends,Electronics,Online,0.0,Yes
USR07053,SES07053,Visit,2026-05-27 03:20:28,Tablet,East,Organic,Beauty,Credit Card,0.0,Yes
USR07053,SES07053,Product View,2026-05-27 03:24:28,Desktop,East,Google Ads,Home,Credit Card,0.0,Yes
USR07054,SES07054,Visit,2026-05-31 10:11:34,Mobile,South,Organic,Electronics,Credit Card,0.0,Yes
USR07054,SES07054,Product View,2026-05-31 10:16:34,Desktop,East,Friends,Sport,Online,0.0,Yes
USR07055,SES07055,Visit,2026-05-25 19:15:12,Desktop,South,Friends,Sport,Online,0.0,Yes
USR07055,SES07055,Product View,2026-05-25 19:18:12,Tablet,East,Social Media,Sport,Online,0.0,Yes
USR07056,SES07056,Visit,2026-06-18 02:59:05,Mobile,Norht,Social Media,Fashion,Online,0.0,No
USR07056,SES07056,Product View,2026-06-18 03:04:05,Desktop,South,Organic,Sport,Credit Card,0.0,No
USR07056,SES07056,Add To Cart,2026-06-18 03:06:05,Mobile,South,Email,Sport,Card,0.0,No
USR07056,SES07056,Purchase,2026-06-18 03:13:05,Tablet,South,Organic,Fashion,Credit Card,449.05,No
USR07057,SES07057,Visit,2026-05-26 19:56:50,Tablet,Norht,Email,Electronics,Online,0.0,Yes
USR07058,SES07058,Visit,2026-06-14 15:56:28,Desktop,South,Social Media,Home,Card,0.0,Yes
USR07058,SES07058,Product View,2026-06-14 16:02:28,Mobile,East,Friends,Home,Online,0.0,Yes
USR07059,SES07059,Visit,2026-06-07 19:56:25,Mobile,West,Social Media,Sport,Card,0.0,Yes
USR07059,SES07059,Product View,2026-06-07 20:00:25,Mobile,West,Social Media,Sport,Card,0.0,Yes
USR07060,SES07060,Visit,2026-06-02 15:29:24,Mobile,Norht,Social Media,Electronics,Card,0.0,Yes
USR07060,SES07060,Product View,2026-06-02 15:34:24,Mobile,West,Organic,Fashion,Online,0.0,Yes
USR07060,SES07060,Add To Cart,2026-06-02 15:39:24,Desktop,East,Google Ads,Home,Card,0.0,Yes
USR07061,SES07061,Visit,2026-06-01 09:49:53,Tablet,South,Social Media,Beauty,Card,0.0,Yes
USR07061,SES07061,Product View,2026-06-01 09:55:53,Desktop,Norht,Friends,Sport,Credit Card,0.0,Yes
USR07062,SES07062,Visit,2026-06-16 18:49:04,Tablet,South,Friends,Home,Online,0.0,Yes
USR07063,SES07063,Visit,2026-06-13 00:00:43,Mobile,West,Email,Beauty,Credit Card,0.0,No
USR07063,SES07063,Product View,2026-06-13 00:07:43,Desktop,East,Friends,Fashion,Credit Card,0.0,No
USR07063,SES07063,Add To Cart,2026-06-13 00:12:43,Tablet,South,Organic,Fashion,Online,0.0,No
USR07063,SES07063,Purchase,2026-06-13 00:17:43,Mobile,Norht,Friends,Beauty,Online,1011.78,No
USR07064,SES07064,Visit,2026-06-09 04:42:10,Desktop,East,Social Media,Beauty,Credit Card,0.0,Yes
USR07064,SES07064,Product View,2026-06-09 04:48:10,Mobile,Norht,Email,Fashion,Online,0.0,Yes
USR07064,SES07064,Add To Cart,2026-06-09 04:53:10,Mobile,West,Friends,Home,Card,0.0,Yes
USR07065,SES07065,Visit,2026-05-25 08:52:16,Mobile,South,Email,Electronics,Credit Card,0.0,Yes
USR07066,SES07066,Visit,2026-06-07 16:28:34,Mobile,East,Social Media,Home,Credit Card,0.0,Yes
USR07067,SES07067,Visit,2026-06-02 09:53:23,Tablet,East,Friends,Beauty,Credit Card,0.0,Yes
USR07067,SES07067,Product View,2026-06-02 09:59:23,Desktop,South,Email,Electronics,Credit Card,0.0,Yes
USR07068,SES07068,Visit,2026-06-03 01:28:12,Tablet,Norht,Friends,Home,Card,0.0,Yes
USR07068,SES07068,Product View,2026-06-03 01:34:12,Tablet,Norht,Google Ads,Beauty,Online,0.0,Yes
USR07069,SES07069,Visit,2026-06-14 09:28:45,Tablet,South,Social Media,Home,Card,0.0,Yes
USR07069,SES07069,Product View,2026-06-14 09:35:45,Tablet,Norht,Organic,Electronics,Credit Card,0.0,Yes
USR07070,SES07070,Visit,2026-06-10 18:09:35,Tablet,Norht,Email,Beauty,Card,0.0,Yes
USR07071,SES07071,Visit,2026-06-18 03:16:09,Mobile,West,Google Ads,Home,Credit Card,0.0,Yes
USR07071,SES07071,Product View,2026-06-18 03:22:09,Tablet,Norht,Social Media,Fashion,Credit Card,0.0,Yes
USR07072,SES07072,Visit,2026-06-08 14:58:29,Desktop,Norht,Google Ads,Sport,Card,0.0,Yes
USR07072,SES07072,Product View,2026-06-08 15:05:29,Mobile,East,Social Media,Fashion,Online,0.0,Yes
USR07073,SES07073,Visit,2026-06-05 09:23:32,Desktop,South,Organic,Electronics,Credit Card,0.0,No
USR07073,SES07073,Product View,2026-06-05 09:29:32,Desktop,Norht,Organic,Fashion,Online,0.0,No
USR07073,SES07073,Add To Cart,2026-06-05 09:34:32,Mobile,Norht,Social Media,Home,Online,0.0,No
USR07073,SES07073,Purchase,2026-06-05 09:40:32,Tablet,South,Organic,Beauty,Online,1320.87,No
USR07074,SES07074,Visit,2026-06-16 18:08:23,Tablet,West,Email,Electronics,Credit Card,0.0,Yes
USR07074,SES07074,Product View,2026-06-16 18:12:23,Mobile,Norht,Email,Electronics,Credit Card,0.0,Yes
USR07075,SES07075,Visit,2026-06-14 03:31:21,Tablet,East,Friends,Beauty,Card,0.0,No
USR07075,SES07075,Product View,2026-06-14 03:37:21,Desktop,Norht,Email,Electronics,Online,0.0,No
USR07075,SES07075,Add To Cart,2026-06-14 03:41:21,Desktop,Norht,Friends,Sport,Card,0.0,No
USR07075,SES07075,Purchase,2026-06-14 03:48:21,Tablet,South,Google Ads,Home,Online,450.37,No
USR07076,SES07076,Visit,2026-06-19 17:06:59,Tablet,West,Google Ads,Electronics,Card,0.0,Yes
USR07077,SES07077,Visit,2026-06-07 15:08:58,Desktop,South,Friends,Home,Card,0.0,Yes
USR07077,SES07077,Product View,2026-06-07 15:10:58,Tablet,Norht,Social Media,Sport,Card,0.0,Yes
USR07078,SES07078,Visit,2026-06-09 06:42:15,Desktop,East,Organic,Sport,Card,0.0,Yes
USR07079,SES07079,Visit,2026-06-24 22:21:58,Desktop,Norht,Email,Beauty,Card,0.0,Yes
USR07079,SES07079,Product View,2026-06-24 22:28:58,Mobile,Norht,Email,Beauty,Card,0.0,Yes
USR07080,SES07080,Visit,2026-06-17 13:37:39,Desktop,South,Friends,Fashion,Credit Card,0.0,Yes
USR07081,SES07081,Visit,2026-06-05 18:22:40,Desktop,South,Social Media,Home,Card,0.0,Yes
USR07082,SES07082,Visit,2026-05-27 14:42:39,Tablet,East,Social Media,Electronics,Card,0.0,Yes
USR07082,SES07082,Product View,2026-05-27 14:49:39,Mobile,East,Social Media,Home,Card,0.0,Yes
USR07083,SES07083,Visit,2026-06-08 08:17:37,Desktop,West,Friends,Fashion,Credit Card,0.0,Yes
USR07083,SES07083,Product View,2026-06-08 08:20:37,Desktop,Norht,Organic,Beauty,Online,0.0,Yes
USR07084,SES07084,Visit,2026-06-01 19:45:14,Tablet,Norht,Social Media,Electronics,Card,0.0,Yes
USR07084,SES07084,Product View,2026-06-01 19:52:14,Mobile,West,Organic,Sport,Card,0.0,Yes
USR07085,SES07085,Visit,2026-06-13 15:14:23,Desktop,East,Email,Sport,Credit Card,0.0,Yes
USR07085,SES07085,Product View,2026-06-13 15:21:23,Mobile,East,Google Ads,Electronics,Online,0.0,Yes
USR07086,SES07086,Visit,2026-06-18 20:33:36,Tablet,Norht,Friends,Sport,Credit Card,0.0,Yes
USR07087,SES07087,Visit,2026-06-23 18:23:44,Mobile,Norht,Email,Home,Online,0.0,Yes
USR07088,SES07088,Visit,2026-05-30 19:26:02,Mobile,Norht,Organic,Beauty,Credit Card,0.0,Yes
USR07088,SES07088,Product View,2026-05-30 19:29:02,Desktop,East,Organic,Fashion,Card,0.0,Yes
USR07089,SES07089,Visit,2026-06-15 18:18:58,Mobile,Norht,Organic,Home,Online,0.0,Yes
USR07089,SES07089,Product View,2026-06-15 18:21:58,Tablet,West,Friends,Home,Online,0.0,Yes
USR07089,SES07089,Add To Cart,2026-06-15 18:28:58,Desktop,East,Email,Sport,Online,0.0,Yes
USR07090,SES07090,Visit,2026-06-24 23:13:43,Tablet,West,Friends,Sport,Online,0.0,Yes
USR07091,SES07091,Visit,2026-06-03 02:18:03,Desktop,Norht,Social Media,Fashion,Credit Card,0.0,Yes
USR07091,SES07091,Product View,2026-06-03 02:24:03,Desktop,East,Social Media,Sport,Online,0.0,Yes
USR07092,SES07092,Visit,2026-05-30 19:26:52,Mobile,South,Email,Sport,Credit Card,0.0,No
USR07092,SES07092,Product View,2026-05-30 19:32:52,Tablet,South,Google Ads,Sport,Card,0.0,No
USR07092,SES07092,Add To Cart,2026-05-30 19:37:52,Desktop,South,Friends,Electronics,Credit Card,0.0,No
USR07092,SES07092,Purchase,2026-05-30 19:43:52,Mobile,West,Friends,Electronics,Online,917.78,No
USR07093,SES07093,Visit,2026-06-03 09:07:00,Tablet,West,Google Ads,Beauty,Online,0.0,Yes
USR07094,SES07094,Visit,2026-06-21 04:56:37,Tablet,West,Google Ads,Home,Online,0.0,No
USR07094,SES07094,Product View,2026-06-21 05:01:37,Tablet,East,Google Ads,Beauty,Credit Card,0.0,No
USR07094,SES07094,Add To Cart,2026-06-21 05:03:37,Tablet,West,Friends,Beauty,Credit Card,0.0,No
USR07094,SES07094,Purchase,2026-06-21 05:06:37,Tablet,Norht,Organic,Beauty,Online,793.05,No
USR07095,SES07095,Visit,2026-05-28 05:51:33,Tablet,East,Google Ads,Electronics,Credit Card,0.0,Yes
USR07095,SES07095,Product View,2026-05-28 05:57:33,Mobile,Norht,Organic,Electronics,Credit Card,0.0,Yes
USR07096,SES07096,Visit,2026-06-12 16:01:46,Desktop,Norht,Google Ads,Fashion,Credit Card,0.0,Yes
USR07096,SES07096,Product View,2026-06-12 16:07:46,Desktop,South,Google Ads,Home,Online,0.0,Yes
USR07097,SES07097,Visit,2026-05-27 22:03:47,Mobile,West,Organic,Beauty,Online,0.0,Yes
USR07098,SES07098,Visit,2026-05-25 12:52:35,Desktop,West,Google Ads,Fashion,Credit Card,0.0,Yes
USR07098,SES07098,Product View,2026-05-25 12:57:35,Desktop,South,Google Ads,Electronics,Credit Card,0.0,Yes
USR07099,SES07099,Visit,2026-05-27 13:27:37,Mobile,West,Google Ads,Fashion,Credit Card,0.0,Yes
USR07100,SES07100,Visit,2026-05-31 07:38:33,Tablet,East,Google Ads,Electronics,Online,0.0,Yes
USR07100,SES07100,Product View,2026-05-31 07:42:33,Mobile,West,Friends,Home,Credit Card,0.0,Yes
USR07101,SES07101,Visit,2026-06-19 16:17:14,Tablet,Norht,Social Media,Home,Credit Card,0.0,Yes
USR07101,SES07101,Product View,2026-06-19 16:22:14,Desktop,South,Google Ads,Beauty,Online,0.0,Yes
USR07102,SES07102,Visit,2026-06-12 07:17:18,Desktop,Norht,Google Ads,Fashion,Card,0.0,Yes
USR07102,SES07102,Product View,2026-06-12 07:20:18,Desktop,West,Organic,Electronics,Card,0.0,Yes
USR07103,SES07103,Visit,2026-06-20 11:22:08,Desktop,East,Organic,Beauty,Online,0.0,Yes
USR07103,SES07103,Product View,2026-06-20 11:28:08,Tablet,East,Email,Beauty,Credit Card,0.0,Yes
USR07103,SES07103,Add To Cart,2026-06-20 11:34:08,Tablet,South,Google Ads,Fashion,Credit Card,0.0,Yes
USR07104,SES07104,Visit,2026-05-28 01:56:44,Desktop,South,Google Ads,Home,Online,0.0,Yes
USR07104,SES07104,Product View,2026-05-28 01:58:44,Mobile,East,Google Ads,Sport,Online,0.0,Yes
USR07105,SES07105,Visit,2026-06-09 00:21:56,Desktop,West,Social Media,Electronics,Credit Card,0.0,Yes
USR07105,SES07105,Product View,2026-06-09 00:23:56,Tablet,Norht,Social Media,Sport,Credit Card,0.0,Yes
USR07106,SES07106,Visit,2026-06-23 07:27:53,Mobile,South,Friends,Home,Card,0.0,Yes
USR07107,SES07107,Visit,2026-05-30 01:01:27,Mobile,Norht,Email,Beauty,Card,0.0,No
USR07107,SES07107,Product View,2026-05-30 01:04:27,Desktop,West,Google Ads,Beauty,Credit Card,0.0,No
USR07107,SES07107,Add To Cart,2026-05-30 01:07:27,Mobile,West,Organic,Electronics,Online,0.0,No
USR07107,SES07107,Purchase,2026-05-30 01:11:27,Desktop,Norht,Email,Fashion,Card,1643.42,No
USR07108,SES07108,Visit,2026-05-25 23:57:25,Desktop,South,Organic,Home,Credit Card,0.0,Yes
USR07108,SES07108,Product View,2026-05-26 00:01:25,Mobile,East,Organic,Beauty,Card,0.0,Yes
USR07109,SES07109,Visit,2026-06-11 02:03:07,Desktop,South,Social Media,Fashion,Online,0.0,No
USR07109,SES07109,Product View,2026-06-11 02:06:07,Tablet,West,Friends,Fashion,Card,0.0,No
USR07109,SES07109,Add To Cart,2026-06-11 02:10:07,Tablet,East,Organic,Beauty,Credit Card,0.0,No
USR07109,SES07109,Purchase,2026-06-11 02:17:07,Mobile,South,Social Media,Home,Card,1862.39,No
USR07110,SES07110,Visit,2026-05-30 16:57:17,Tablet,Norht,Friends,Home,Online,0.0,Yes
USR07111,SES07111,Visit,2026-06-20 08:40:06,Desktop,South,Social Media,Fashion,Online,0.0,Yes
USR07112,SES07112,Visit,2026-06-23 22:02:46,Tablet,East,Google Ads,Fashion,Online,0.0,Yes
USR07112,SES07112,Product View,2026-06-23 22:06:46,Mobile,East,Friends,Beauty,Credit Card,0.0,Yes
USR07113,SES07113,Visit,2026-06-10 10:53:56,Desktop,South,Email,Home,Card,0.0,No
USR07113,SES07113,Product View,2026-06-10 10:55:56,Mobile,Norht,Friends,Sport,Credit Card,0.0,No
USR07113,SES07113,Add To Cart,2026-06-10 11:01:56,Mobile,East,Organic,Fashion,Online,0.0,No
USR07113,SES07113,Purchase,2026-06-10 11:07:56,Tablet,East,Friends,Sport,Card,592.17,No
